student_id,student_no,item_id,paper,paper_item_no,source_true,item_type,score,correct,response_missing,form,order_group,block_position,training_year,training_setting_code,training_setting,total_time_seconds
S044,44,M002,M,2,MAS,A1,2.0,1,0,B,B,1,1,A,main,2023.0
S044,44,M006,M,6,MAS,A1,2.0,1,0,B,B,1,1,A,main,2023.0
S044,44,M007,M,7,MAS,A1,2.0,1,0,B,B,1,1,A,main,2023.0
S044,44,M017,M,17,MAS,A1,2.0,1,0,B,B,1,1,A,main,2023.0
S044,44,M023,M,23,MAS,A1,2.0,1,0,B,B,1,1,A,main,2023.0
S044,44,M024,M,24,MAS,A1,2.0,1,0,B,B,1,1,A,main,2023.0
S045,45,M001,M,1,MAS,A1,2.0,1,0,B,B,1,1,A,main,710.0
S045,45,M002,M,2,MAS,A1,2.0,1,0,B,B,1,1,A,main,710.0
S045,45,M006,M,6,MAS,A1,0.0,0,0,B,B,1,1,A,main,710.0
S045,45,M007,M,7,MAS,A1,2.0,1,0,B,B,1,1,A,main,710.0
S045,45,M017,M,17,MAS,A1,2.0,1,0,B,B,1,1,A,main,710.0
S045,45,M023,M,23,MAS,A1,0.0,0,0,B,B,1,1,A,main,710.0
S045,45,M024,M,24,MAS,A1,2.0,1,0,B,B,1,1,A,main,710.0
S046,46,M001,M,1,MAS,A1,2.0,1,0,B,B,1,2,A,main,2111.0
S046,46,M002,M,2,MAS,A1,2.0,1,0,B,B,1,2,A,main,2111.0
S046,46,M006,M,6,MAS,A1,2.0,1,0,B,B,1,2,A,main,2111.0
S046,46,M007,M,7,MAS,A1,2.0,1,0,B,B,1,2,A,main,2111.0
S046,46,M017,M,17,MAS,A1,2.0,1,0,B,B,1,2,A,main,2111.0
S046,46,M023,M,23,MAS,A1,0.0,0,0,B,B,1,2,A,main,2111.0
S046,46,M024,M,24,MAS,A1,0.0,0,0,B,B,1,2,A,main,2111.0
S047,47,M001,M,1,MAS,A1,2.0,1,0,B,B,1,1,A,main,2380.0
S047,47,M002,M,2,MAS,A1,2.0,1,0,B,B,1,1,A,main,2380.0
S047,47,M006,M,6,MAS,A1,0.0,0,0,B,B,1,1,A,main,2380.0
S047,47,M007,M,7,MAS,A1,2.0,1,0,B,B,1,1,A,main,2380.0
S047,47,M017,M,17,MAS,A1,2.0,1,0,B,B,1,1,A,main,2380.0
S047,47,M023,M,23,MAS,A1,2.0,1,0,B,B,1,1,A,main,2380.0
S047,47,M024,M,24,MAS,A1,0.0,0,0,B,B,1,1,A,main,2380.0
S048,48,M001,M,1,MAS,A1,2.0,1,0,B,B,1,1,A,main,3378.0
S048,48,M002,M,2,MAS,A1,2.0,1,0,B,B,1,1,A,main,3378.0
S048,48,M006,M,6,MAS,A1,2.0,1,0,B,B,1,1,A,main,3378.0
S048,48,M007,M,7,MAS,A1,2.0,1,0,B,B,1,1,A,main,3378.0
S048,48,M017,M,17,MAS,A1,2.0,1,0,B,B,1,1,A,main,3378.0
S048,48,M023,M,23,MAS,A1,0.0,0,0,B,B,1,1,A,main,3378.0
S048,48,M024,M,24,MAS,A1,2.0,1,0,B,B,1,1,A,main,3378.0
S049,49,M001,M,1,MAS,A1,2.0,1,0,B,B,1,1,A,main,1623.0
S049,49,M002,M,2,MAS,A1,2.0,1,0,B,B,1,1,A,main,1623.0
S049,49,M006,M,6,MAS,A1,0.0,0,0,B,B,1,1,A,main,1623.0
S049,49,M007,M,7,MAS,A1,2.0,1,0,B,B,1,1,A,main,1623.0
S049,49,M017,M,17,MAS,A1,2.0,1,0,B,B,1,1,A,main,1623.0
S049,49,M023,M,23,MAS,A1,2.0,1,0,B,B,1,1,A,main,1623.0
S049,49,M024,M,24,MAS,A1,2.0,1,0,B,B,1,1,A,main,1623.0
S050,50,M001,M,1,MAS,A1,2.0,1,0,B,B,1,3,A,main,1032.0
S050,50,M002,M,2,MAS,A1,2.0,1,0,B,B,1,3,A,main,1032.0
S050,50,M006,M,6,MAS,A1,0.0,0,0,B,B,1,3,A,main,1032.0
S050,50,M007,M,7,MAS,A1,0.0,0,0,B,B,1,3,A,main,1032.0
S050,50,M017,M,17,MAS,A1,2.0,1,0,B,B,1,3,A,main,1032.0
S050,50,M023,M,23,MAS,A1,0.0,0,0,B,B,1,3,A,main,1032.0
S050,50,M024,M,24,MAS,A1,2.0,1,0,B,B,1,3,A,main,1032.0
S001,1,M003,M,3,MAS,A2,2.0,1,0,A,A,2,1,A,main,1022.0
S001,1,M004,M,4,MAS,A2,2.0,1,0,A,A,2,1,A,main,1022.0
S001,1,M005,M,5,MAS,A2,2.0,1,0,A,A,2,1,A,main,1022.0
S001,1,M008,M,8,MAS,A2,2.0,1,0,A,A,2,1,A,main,1022.0
S001,1,M009,M,9,MAS,A2,2.0,1,0,A,A,2,1,A,main,1022.0
S001,1,M010,M,10,MAS,A2,0.0,0,0,A,A,2,1,A,main,1022.0
S001,1,M011,M,11,MAS,A2,2.0,1,0,A,A,2,1,A,main,1022.0
S001,1,M012,M,12,MAS,A2,2.0,1,0,A,A,2,1,A,main,1022.0
S001,1,M013,M,13,MAS,A2,2.0,1,0,A,A,2,1,A,main,1022.0
S001,1,M014,M,14,MAS,A2,0.0,0,0,A,A,2,1,A,main,1022.0
S001,1,M015,M,15,MAS,A2,0.0,0,0,A,A,2,1,A,main,1022.0
S001,1,M016,M,16,MAS,A2,2.0,1,0,A,A,2,1,A,main,1022.0
S001,1,M018,M,18,MAS,A2,0.0,0,0,A,A,2,1,A,main,1022.0
S001,1,M019,M,19,MAS,A2,2.0,1,0,A,A,2,1,A,main,1022.0
S001,1,M020,M,20,MAS,A2,2.0,1,0,A,A,2,1,A,main,1022.0
S001,1,M021,M,21,MAS,A2,2.0,1,0,A,A,2,1,A,main,1022.0
S001,1,M022,M,22,MAS,A2,2.0,1,0,A,A,2,1,A,main,1022.0
S001,1,M025,M,25,MAS,A2,2.0,1,0,A,A,2,1,A,main,1022.0
S002,2,M003,M,3,MAS,A2,2.0,1,0,A,A,2,2,A,main,2209.0
S002,2,M004,M,4,MAS,A2,0.0,0,0,A,A,2,2,A,main,2209.0
S002,2,M005,M,5,MAS,A2,2.0,1,0,A,A,2,2,A,main,2209.0
S002,2,M008,M,8,MAS,A2,0.0,0,0,A,A,2,2,A,main,2209.0
S002,2,M009,M,9,MAS,A2,0.0,0,0,A,A,2,2,A,main,2209.0
S002,2,M010,M,10,MAS,A2,2.0,1,0,A,A,2,2,A,main,2209.0
S002,2,M011,M,11,MAS,A2,2.0,1,0,A,A,2,2,A,main,2209.0
S002,2,M012,M,12,MAS,A2,0.0,0,0,A,A,2,2,A,main,2209.0
S002,2,M013,M,13,MAS,A2,0.0,0,0,A,A,2,2,A,main,2209.0
S002,2,M014,M,14,MAS,A2,0.0,0,0,A,A,2,2,A,main,2209.0
S002,2,M015,M,15,MAS,A2,0.0,0,0,A,A,2,2,A,main,2209.0
S002,2,M016,M,16,MAS,A2,2.0,1,0,A,A,2,2,A,main,2209.0
S002,2,M018,M,18,MAS,A2,0.0,0,0,A,A,2,2,A,main,2209.0
S002,2,M019,M,19,MAS,A2,2.0,1,0,A,A,2,2,A,main,2209.0
S002,2,M020,M,20,MAS,A2,2.0,1,0,A,A,2,2,A,main,2209.0
S002,2,M021,M,21,MAS,A2,2.0,1,0,A,A,2,2,A,main,2209.0
S002,2,M022,M,22,MAS,A2,2.0,1,0,A,A,2,2,A,main,2209.0
S002,2,M025,M,25,MAS,A2,0.0,0,0,A,A,2,2,A,main,2209.0
S003,3,M003,M,3,MAS,A2,0.0,0,0,A,A,2,2,A,main,2513.0
S003,3,M004,M,4,MAS,A2,2.0,1,0,A,A,2,2,A,main,2513.0
S003,3,M005,M,5,MAS,A2,2.0,1,0,A,A,2,2,A,main,2513.0
S003,3,M008,M,8,MAS,A2,0.0,0,0,A,A,2,2,A,main,2513.0
S003,3,M009,M,9,MAS,A2,0.0,0,0,A,A,2,2,A,main,2513.0
S003,3,M010,M,10,MAS,A2,0.0,0,0,A,A,2,2,A,main,2513.0
S003,3,M011,M,11,MAS,A2,0.0,0,0,A,A,2,2,A,main,2513.0
S003,3,M012,M,12,MAS,A2,0.0,0,0,A,A,2,2,A,main,2513.0
S003,3,M013,M,13,MAS,A2,0.0,0,0,A,A,2,2,A,main,2513.0
S003,3,M014,M,14,MAS,A2,0.0,0,0,A,A,2,2,A,main,2513.0
S003,3,M015,M,15,MAS,A2,0.0,0,0,A,A,2,2,A,main,2513.0
S003,3,M016,M,16,MAS,A2,2.0,1,0,A,A,2,2,A,main,2513.0
S003,3,M018,M,18,MAS,A2,0.0,0,0,A,A,2,2,A,main,2513.0
S003,3,M019,M,19,MAS,A2,2.0,1,0,A,A,2,2,A,main,2513.0
S003,3,M020,M,20,MAS,A2,0.0,0,0,A,A,2,2,A,main,2513.0
S003,3,M021,M,21,MAS,A2,0.0,0,0,A,A,2,2,A,main,2513.0
S003,3,M022,M,22,MAS,A2,2.0,1,0,A,A,2,2,A,main,2513.0
S003,3,M025,M,25,MAS,A2,2.0,1,0,A,A,2,2,A,main,2513.0
S004,4,M003,M,3,MAS,A2,2.0,1,0,A,A,2,1,A,main,1748.0
S004,4,M004,M,4,MAS,A2,0.0,0,0,A,A,2,1,A,main,1748.0
S004,4,M005,M,5,MAS,A2,2.0,1,0,A,A,2,1,A,main,1748.0
S004,4,M008,M,8,MAS,A2,2.0,1,0,A,A,2,1,A,main,1748.0
S004,4,M009,M,9,MAS,A2,0.0,0,0,A,A,2,1,A,main,1748.0
S004,4,M010,M,10,MAS,A2,2.0,1,0,A,A,2,1,A,main,1748.0
S004,4,M011,M,11,MAS,A2,0.0,0,0,A,A,2,1,A,main,1748.0
S004,4,M012,M,12,MAS,A2,0.0,0,0,A,A,2,1,A,main,1748.0
S004,4,M013,M,13,MAS,A2,0.0,0,0,A,A,2,1,A,main,1748.0
S004,4,M014,M,14,MAS,A2,0.0,0,0,A,A,2,1,A,main,1748.0
S004,4,M015,M,15,MAS,A2,2.0,1,0,A,A,2,1,A,main,1748.0
S004,4,M016,M,16,MAS,A2,2.0,1,0,A,A,2,1,A,main,1748.0
S004,4,M018,M,18,MAS,A2,0.0,0,0,A,A,2,1,A,main,1748.0
S004,4,M019,M,19,MAS,A2,2.0,1,0,A,A,2,1,A,main,1748.0
S004,4,M020,M,20,MAS,A2,2.0,1,0,A,A,2,1,A,main,1748.0
S004,4,M021,M,21,MAS,A2,2.0,1,0,A,A,2,1,A,main,1748.0
S004,4,M022,M,22,MAS,A2,2.0,1,0,A,A,2,1,A,main,1748.0
S004,4,M025,M,25,MAS,A2,0.0,0,0,A,A,2,1,A,main,1748.0
S005,5,M003,M,3,MAS,A2,2.0,1,0,A,A,2,1,A,main,1836.0
S005,5,M004,M,4,MAS,A2,0.0,0,0,A,A,2,1,A,main,1836.0
S005,5,M005,M,5,MAS,A2,2.0,1,0,A,A,2,1,A,main,1836.0
S005,5,M008,M,8,MAS,A2,2.0,1,0,A,A,2,1,A,main,1836.0
S005,5,M009,M,9,MAS,A2,0.0,0,0,A,A,2,1,A,main,1836.0
S005,5,M010,M,10,MAS,A2,2.0,1,0,A,A,2,1,A,main,1836.0
S005,5,M011,M,11,MAS,A2,2.0,1,0,A,A,2,1,A,main,1836.0
S005,5,M012,M,12,MAS,A2,2.0,1,0,A,A,2,1,A,main,1836.0
S005,5,M013,M,13,MAS,A2,0.0,0,0,A,A,2,1,A,main,1836.0
S005,5,M014,M,14,MAS,A2,0.0,0,0,A,A,2,1,A,main,1836.0
S005,5,M015,M,15,MAS,A2,0.0,0,0,A,A,2,1,A,main,1836.0
S005,5,M016,M,16,MAS,A2,2.0,1,0,A,A,2,1,A,main,1836.0
S005,5,M018,M,18,MAS,A2,0.0,0,0,A,A,2,1,A,main,1836.0
S005,5,M019,M,19,MAS,A2,2.0,1,0,A,A,2,1,A,main,1836.0
S005,5,M020,M,20,MAS,A2,2.0,1,0,A,A,2,1,A,main,1836.0
S005,5,M021,M,21,MAS,A2,2.0,1,0,A,A,2,1,A,main,1836.0
S005,5,M022,M,22,MAS,A2,2.0,1,0,A,A,2,1,A,main,1836.0
S005,5,M025,M,25,MAS,A2,0.0,0,0,A,A,2,1,A,main,1836.0
S006,6,M003,M,3,MAS,A2,2.0,1,0,A,A,2,1,A,main,2566.0
S006,6,M004,M,4,MAS,A2,0.0,0,0,A,A,2,1,A,main,2566.0
S006,6,M005,M,5,MAS,A2,2.0,1,0,A,A,2,1,A,main,2566.0
S006,6,M008,M,8,MAS,A2,0.0,0,0,A,A,2,1,A,main,2566.0
S006,6,M009,M,9,MAS,A2,0.0,0,0,A,A,2,1,A,main,2566.0
S006,6,M010,M,10,MAS,A2,0.0,0,0,A,A,2,1,A,main,2566.0
S006,6,M011,M,11,MAS,A2,2.0,1,0,A,A,2,1,A,main,2566.0
S006,6,M012,M,12,MAS,A2,0.0,0,0,A,A,2,1,A,main,2566.0
S006,6,M013,M,13,MAS,A2,2.0,1,0,A,A,2,1,A,main,2566.0
S006,6,M014,M,14,MAS,A2,0.0,0,0,A,A,2,1,A,main,2566.0
S006,6,M015,M,15,MAS,A2,2.0,1,0,A,A,2,1,A,main,2566.0
S006,6,M016,M,16,MAS,A2,2.0,1,0,A,A,2,1,A,main,2566.0
S006,6,M018,M,18,MAS,A2,2.0,1,0,A,A,2,1,A,main,2566.0
S006,6,M019,M,19,MAS,A2,2.0,1,0,A,A,2,1,A,main,2566.0
S006,6,M020,M,20,MAS,A2,2.0,1,0,A,A,2,1,A,main,2566.0
S006,6,M021,M,21,MAS,A2,2.0,1,0,A,A,2,1,A,main,2566.0
S006,6,M022,M,22,MAS,A2,0.0,0,0,A,A,2,1,A,main,2566.0
S006,6,M025,M,25,MAS,A2,0.0,0,0,A,A,2,1,A,main,2566.0
S007,7,M003,M,3,MAS,A2,2.0,1,0,A,A,2,2,A,main,2053.0
S007,7,M004,M,4,MAS,A2,0.0,0,0,A,A,2,2,A,main,2053.0
S007,7,M005,M,5,MAS,A2,2.0,1,0,A,A,2,2,A,main,2053.0
S007,7,M008,M,8,MAS,A2,0.0,0,0,A,A,2,2,A,main,2053.0
S007,7,M009,M,9,MAS,A2,0.0,0,0,A,A,2,2,A,main,2053.0
S007,7,M010,M,10,MAS,A2,0.0,0,0,A,A,2,2,A,main,2053.0
S007,7,M011,M,11,MAS,A2,0.0,0,0,A,A,2,2,A,main,2053.0
S007,7,M012,M,12,MAS,A2,0.0,0,0,A,A,2,2,A,main,2053.0
S007,7,M013,M,13,MAS,A2,2.0,1,0,A,A,2,2,A,main,2053.0
S007,7,M014,M,14,MAS,A2,0.0,0,0,A,A,2,2,A,main,2053.0
S007,7,M015,M,15,MAS,A2,2.0,1,0,A,A,2,2,A,main,2053.0
S007,7,M016,M,16,MAS,A2,2.0,1,0,A,A,2,2,A,main,2053.0
S007,7,M018,M,18,MAS,A2,0.0,0,0,A,A,2,2,A,main,2053.0
S007,7,M019,M,19,MAS,A2,2.0,1,0,A,A,2,2,A,main,2053.0
S007,7,M020,M,20,MAS,A2,2.0,1,0,A,A,2,2,A,main,2053.0
S007,7,M021,M,21,MAS,A2,2.0,1,0,A,A,2,2,A,main,2053.0
S007,7,M022,M,22,MAS,A2,2.0,1,0,A,A,2,2,A,main,2053.0
S007,7,M025,M,25,MAS,A2,0.0,0,0,A,A,2,2,A,main,2053.0
S008,8,M003,M,3,MAS,A2,2.0,1,0,A,A,2,3,A,main,2742.0
S008,8,M004,M,4,MAS,A2,2.0,1,0,A,A,2,3,A,main,2742.0
S008,8,M005,M,5,MAS,A2,2.0,1,0,A,A,2,3,A,main,2742.0
S008,8,M008,M,8,MAS,A2,2.0,1,0,A,A,2,3,A,main,2742.0
S008,8,M009,M,9,MAS,A2,2.0,1,0,A,A,2,3,A,main,2742.0
S008,8,M010,M,10,MAS,A2,2.0,1,0,A,A,2,3,A,main,2742.0
S008,8,M011,M,11,MAS,A2,0.0,0,0,A,A,2,3,A,main,2742.0
S008,8,M012,M,12,MAS,A2,0.0,0,0,A,A,2,3,A,main,2742.0
S008,8,M013,M,13,MAS,A2,0.0,0,0,A,A,2,3,A,main,2742.0
S008,8,M014,M,14,MAS,A2,2.0,1,0,A,A,2,3,A,main,2742.0
S008,8,M015,M,15,MAS,A2,0.0,0,0,A,A,2,3,A,main,2742.0
S008,8,M016,M,16,MAS,A2,2.0,1,0,A,A,2,3,A,main,2742.0
S008,8,M018,M,18,MAS,A2,0.0,0,0,A,A,2,3,A,main,2742.0
S008,8,M019,M,19,MAS,A2,2.0,1,0,A,A,2,3,A,main,2742.0
S008,8,M020,M,20,MAS,A2,2.0,1,0,A,A,2,3,A,main,2742.0
S008,8,M021,M,21,MAS,A2,2.0,1,0,A,A,2,3,A,main,2742.0
S008,8,M022,M,22,MAS,A2,2.0,1,0,A,A,2,3,A,main,2742.0
S008,8,M025,M,25,MAS,A2,0.0,0,0,A,A,2,3,A,main,2742.0
S009,9,M003,M,3,MAS,A2,2.0,1,0,A,A,2,3,A,main,2145.0
S009,9,M004,M,4,MAS,A2,2.0,1,0,A,A,2,3,A,main,2145.0
S009,9,M005,M,5,MAS,A2,2.0,1,0,A,A,2,3,A,main,2145.0
S009,9,M008,M,8,MAS,A2,2.0,1,0,A,A,2,3,A,main,2145.0
S009,9,M009,M,9,MAS,A2,0.0,0,1,A,A,2,3,A,main,2145.0
S009,9,M010,M,10,MAS,A2,2.0,1,0,A,A,2,3,A,main,2145.0
S009,9,M011,M,11,MAS,A2,0.0,0,0,A,A,2,3,A,main,2145.0
S009,9,M012,M,12,MAS,A2,0.0,0,0,A,A,2,3,A,main,2145.0
S009,9,M013,M,13,MAS,A2,2.0,1,0,A,A,2,3,A,main,2145.0
S009,9,M014,M,14,MAS,A2,2.0,1,0,A,A,2,3,A,main,2145.0
S009,9,M015,M,15,MAS,A2,0.0,0,0,A,A,2,3,A,main,2145.0
S009,9,M016,M,16,MAS,A2,0.0,0,0,A,A,2,3,A,main,2145.0
S009,9,M018,M,18,MAS,A2,0.0,0,0,A,A,2,3,A,main,2145.0
S009,9,M019,M,19,MAS,A2,2.0,1,0,A,A,2,3,A,main,2145.0
S009,9,M020,M,20,MAS,A2,2.0,1,0,A,A,2,3,A,main,2145.0
S009,9,M021,M,21,MAS,A2,0.0,0,0,A,A,2,3,A,main,2145.0
S009,9,M022,M,22,MAS,A2,2.0,1,0,A,A,2,3,A,main,2145.0
S009,9,M025,M,25,MAS,A2,0.0,0,0,A,A,2,3,A,main,2145.0
S010,10,M003,M,3,MAS,A2,2.0,1,0,A,A,2,2,A,main,2473.0
S010,10,M004,M,4,MAS,A2,0.0,0,0,A,A,2,2,A,main,2473.0
S010,10,M005,M,5,MAS,A2,2.0,1,0,A,A,2,2,A,main,2473.0
S010,10,M008,M,8,MAS,A2,2.0,1,0,A,A,2,2,A,main,2473.0
S010,10,M009,M,9,MAS,A2,2.0,1,0,A,A,2,2,A,main,2473.0
S010,10,M010,M,10,MAS,A2,2.0,1,0,A,A,2,2,A,main,2473.0
S010,10,M011,M,11,MAS,A2,0.0,0,0,A,A,2,2,A,main,2473.0
S010,10,M012,M,12,MAS,A2,2.0,1,0,A,A,2,2,A,main,2473.0
S010,10,M013,M,13,MAS,A2,0.0,0,0,A,A,2,2,A,main,2473.0
S010,10,M014,M,14,MAS,A2,2.0,1,0,A,A,2,2,A,main,2473.0
S010,10,M015,M,15,MAS,A2,2.0,1,0,A,A,2,2,A,main,2473.0
S010,10,M016,M,16,MAS,A2,2.0,1,0,A,A,2,2,A,main,2473.0
S010,10,M018,M,18,MAS,A2,0.0,0,0,A,A,2,2,A,main,2473.0
S010,10,M019,M,19,MAS,A2,2.0,1,0,A,A,2,2,A,main,2473.0
S010,10,M020,M,20,MAS,A2,2.0,1,0,A,A,2,2,A,main,2473.0
S010,10,M021,M,21,MAS,A2,2.0,1,0,A,A,2,2,A,main,2473.0
S010,10,M022,M,22,MAS,A2,2.0,1,0,A,A,2,2,A,main,2473.0
S010,10,M025,M,25,MAS,A2,2.0,1,0,A,A,2,2,A,main,2473.0
S011,11,M003,M,3,MAS,A2,2.0,1,0,A,A,2,1,A,main,4045.0
S011,11,M004,M,4,MAS,A2,0.0,0,0,A,A,2,1,A,main,4045.0
S011,11,M005,M,5,MAS,A2,2.0,1,0,A,A,2,1,A,main,4045.0
S011,11,M008,M,8,MAS,A2,2.0,1,0,A,A,2,1,A,main,4045.0
S011,11,M009,M,9,MAS,A2,0.0,0,1,A,A,2,1,A,main,4045.0
S011,11,M010,M,10,MAS,A2,2.0,1,0,A,A,2,1,A,main,4045.0
S011,11,M011,M,11,MAS,A2,0.0,0,0,A,A,2,1,A,main,4045.0
S011,11,M012,M,12,MAS,A2,0.0,0,0,A,A,2,1,A,main,4045.0
S011,11,M013,M,13,MAS,A2,0.0,0,0,A,A,2,1,A,main,4045.0
S011,11,M014,M,14,MAS,A2,0.0,0,0,A,A,2,1,A,main,4045.0
S011,11,M015,M,15,MAS,A2,0.0,0,0,A,A,2,1,A,main,4045.0
S011,11,M016,M,16,MAS,A2,2.0,1,0,A,A,2,1,A,main,4045.0
S011,11,M018,M,18,MAS,A2,0.0,0,0,A,A,2,1,A,main,4045.0
S011,11,M019,M,19,MAS,A2,2.0,1,0,A,A,2,1,A,main,4045.0
S011,11,M020,M,20,MAS,A2,2.0,1,0,A,A,2,1,A,main,4045.0
S011,11,M021,M,21,MAS,A2,0.0,0,0,A,A,2,1,A,main,4045.0
S011,11,M022,M,22,MAS,A2,2.0,1,0,A,A,2,1,A,main,4045.0
S011,11,M025,M,25,MAS,A2,2.0,1,0,A,A,2,1,A,main,4045.0
S012,12,M003,M,3,MAS,A2,2.0,1,0,A,A,2,2,A,main,1154.0
S012,12,M004,M,4,MAS,A2,2.0,1,0,A,A,2,2,A,main,1154.0
S012,12,M005,M,5,MAS,A2,0.0,0,0,A,A,2,2,A,main,1154.0
S012,12,M008,M,8,MAS,A2,2.0,1,0,A,A,2,2,A,main,1154.0
S012,12,M009,M,9,MAS,A2,2.0,1,0,A,A,2,2,A,main,1154.0
S012,12,M010,M,10,MAS,A2,2.0,1,0,A,A,2,2,A,main,1154.0
S012,12,M011,M,11,MAS,A2,0.0,0,0,A,A,2,2,A,main,1154.0
S012,12,M012,M,12,MAS,A2,2.0,1,0,A,A,2,2,A,main,1154.0
S012,12,M013,M,13,MAS,A2,0.0,0,0,A,A,2,2,A,main,1154.0
S012,12,M014,M,14,MAS,A2,2.0,1,0,A,A,2,2,A,main,1154.0
S012,12,M015,M,15,MAS,A2,2.0,1,0,A,A,2,2,A,main,1154.0
S012,12,M016,M,16,MAS,A2,2.0,1,0,A,A,2,2,A,main,1154.0
S012,12,M018,M,18,MAS,A2,2.0,1,0,A,A,2,2,A,main,1154.0
S012,12,M019,M,19,MAS,A2,2.0,1,0,A,A,2,2,A,main,1154.0
S012,12,M020,M,20,MAS,A2,2.0,1,0,A,A,2,2,A,main,1154.0
S012,12,M021,M,21,MAS,A2,0.0,0,0,A,A,2,2,A,main,1154.0
S012,12,M022,M,22,MAS,A2,0.0,0,0,A,A,2,2,A,main,1154.0
S012,12,M025,M,25,MAS,A2,2.0,1,0,A,A,2,2,A,main,1154.0
S013,13,M003,M,3,MAS,A2,2.0,1,0,A,A,2,1,B,non_main,3658.0
S013,13,M004,M,4,MAS,A2,2.0,1,0,A,A,2,1,B,non_main,3658.0
S013,13,M005,M,5,MAS,A2,2.0,1,0,A,A,2,1,B,non_main,3658.0
S013,13,M008,M,8,MAS,A2,0.0,0,0,A,A,2,1,B,non_main,3658.0
S013,13,M009,M,9,MAS,A2,0.0,0,0,A,A,2,1,B,non_main,3658.0
S013,13,M010,M,10,MAS,A2,0.0,0,0,A,A,2,1,B,non_main,3658.0
S013,13,M011,M,11,MAS,A2,0.0,0,0,A,A,2,1,B,non_main,3658.0
S013,13,M012,M,12,MAS,A2,0.0,0,0,A,A,2,1,B,non_main,3658.0
S013,13,M013,M,13,MAS,A2,0.0,0,0,A,A,2,1,B,non_main,3658.0
S013,13,M014,M,14,MAS,A2,2.0,1,0,A,A,2,1,B,non_main,3658.0
S013,13,M015,M,15,MAS,A2,2.0,1,0,A,A,2,1,B,non_main,3658.0
S013,13,M016,M,16,MAS,A2,2.0,1,0,A,A,2,1,B,non_main,3658.0
S013,13,M018,M,18,MAS,A2,2.0,1,0,A,A,2,1,B,non_main,3658.0
S013,13,M019,M,19,MAS,A2,2.0,1,0,A,A,2,1,B,non_main,3658.0
S013,13,M020,M,20,MAS,A2,2.0,1,0,A,A,2,1,B,non_main,3658.0
S013,13,M021,M,21,MAS,A2,2.0,1,0,A,A,2,1,B,non_main,3658.0
S013,13,M022,M,22,MAS,A2,2.0,1,0,A,A,2,1,B,non_main,3658.0
S013,13,M025,M,25,MAS,A2,2.0,1,0,A,A,2,1,B,non_main,3658.0
S014,14,M003,M,3,MAS,A2,2.0,1,0,A,A,2,2,A,main,1288.0
S014,14,M004,M,4,MAS,A2,2.0,1,0,A,A,2,2,A,main,1288.0
S014,14,M005,M,5,MAS,A2,2.0,1,0,A,A,2,2,A,main,1288.0
S014,14,M008,M,8,MAS,A2,2.0,1,0,A,A,2,2,A,main,1288.0
S014,14,M009,M,9,MAS,A2,2.0,1,0,A,A,2,2,A,main,1288.0
S014,14,M010,M,10,MAS,A2,2.0,1,0,A,A,2,2,A,main,1288.0
S014,14,M011,M,11,MAS,A2,0.0,0,0,A,A,2,2,A,main,1288.0
S014,14,M012,M,12,MAS,A2,2.0,1,0,A,A,2,2,A,main,1288.0
S014,14,M013,M,13,MAS,A2,0.0,0,0,A,A,2,2,A,main,1288.0
S014,14,M014,M,14,MAS,A2,2.0,1,0,A,A,2,2,A,main,1288.0
S014,14,M015,M,15,MAS,A2,2.0,1,0,A,A,2,2,A,main,1288.0
S014,14,M016,M,16,MAS,A2,2.0,1,0,A,A,2,2,A,main,1288.0
S014,14,M018,M,18,MAS,A2,2.0,1,0,A,A,2,2,A,main,1288.0
S014,14,M019,M,19,MAS,A2,2.0,1,0,A,A,2,2,A,main,1288.0
S014,14,M020,M,20,MAS,A2,2.0,1,0,A,A,2,2,A,main,1288.0
S014,14,M021,M,21,MAS,A2,2.0,1,0,A,A,2,2,A,main,1288.0
S014,14,M022,M,22,MAS,A2,2.0,1,0,A,A,2,2,A,main,1288.0
S014,14,M025,M,25,MAS,A2,0.0,0,0,A,A,2,2,A,main,1288.0
S015,15,M003,M,3,MAS,A2,2.0,1,0,A,A,2,1,B,non_main,1159.0
S015,15,M004,M,4,MAS,A2,0.0,0,0,A,A,2,1,B,non_main,1159.0
S015,15,M005,M,5,MAS,A2,2.0,1,0,A,A,2,1,B,non_main,1159.0
S015,15,M008,M,8,MAS,A2,2.0,1,0,A,A,2,1,B,non_main,1159.0
S015,15,M009,M,9,MAS,A2,0.0,0,0,A,A,2,1,B,non_main,1159.0
S015,15,M010,M,10,MAS,A2,0.0,0,0,A,A,2,1,B,non_main,1159.0
S015,15,M011,M,11,MAS,A2,0.0,0,0,A,A,2,1,B,non_main,1159.0
S015,15,M012,M,12,MAS,A2,2.0,1,0,A,A,2,1,B,non_main,1159.0
S015,15,M013,M,13,MAS,A2,0.0,0,0,A,A,2,1,B,non_main,1159.0
S015,15,M014,M,14,MAS,A2,2.0,1,0,A,A,2,1,B,non_main,1159.0
S015,15,M015,M,15,MAS,A2,0.0,0,0,A,A,2,1,B,non_main,1159.0
S015,15,M016,M,16,MAS,A2,2.0,1,0,A,A,2,1,B,non_main,1159.0
S015,15,M018,M,18,MAS,A2,0.0,0,0,A,A,2,1,B,non_main,1159.0
S015,15,M019,M,19,MAS,A2,2.0,1,0,A,A,2,1,B,non_main,1159.0
S015,15,M020,M,20,MAS,A2,2.0,1,0,A,A,2,1,B,non_main,1159.0
